id,source_id,county_name,county_fips,LocationName,address_line1,location_detail ,city,state,state_fips,zip5,Zip4,Latitude,Longitude,Schedule,exceptions,Notes,Source,date_acquired,county_wide,van_precinct_ids
712,712,Parker,367,FIRST BAPTIST SPRINGTOWN,500 N. MAIN,,SPRINGTOWN,TX,48,76082,,32.970234,-97.684505,,,,,,,
713,713,Parker,367,OUTREACH OF LOVE CHURCH,3591 E. HWY 199,,SPRINGTOWN,TX,48,76088,,32.931951,-97.621424,,,,,,,
714,714,Parker,367,PARKER COUNTY NE ANNEX,1020 E. HWY.199,,SPRINGTOWN,TX,48,76086,,32.952889,-97.661826,,,,,,,
715,715,Parker,367,FRIENDSHIP BAPTIST CHURCH,801 FRIENDSHIP RD.,,WEATHERFORD,TX,48,76086,,32.851021,-97.73581,,,,,,,
716,716,Parker,367,AGNES BAPTIST CHURCH,350 AGNES NORTH,,SPRINGTOWN,TX,48,76086,,32.982649,-97.78676,,,,,,,
717,717,Parker,367,HARBERGER HILL COMMUNITY CTR RM B 701,NARROW ST.,,WEATHERFORD,TX,48,75701,,32.32338,-95.29509,,,,,,,
718,718,Parker,367,TRINITY LUTHERAN CHURCH,1500 BALL ST.,,WEATHERFORD,TX,48,76086,,32.763282,-97.826569,,,,,,,
719,719,Parker,367,POOLVILLE METHODIST CHURCH,230 NORTH CHURCH,,POOLVILLE,TX,48,76086,,32.975505,-97.859746,,,,,,,
720,720,Parker,367,WHITT FIRE DEPT,4312 N FM RD 52,,WHITT,TX,48,75707,,32.31523,-95.19562,,,,,,,
721,721,Parker,367,SHADY GROVE BAPTIST CHURCH,2470 W. LAMBERT RD.,,WEATHERFORD,TX,48,76087,,32.789844,-97.862157,,,,,,,
722,722,Parker,367,VICTORY BAPTIST CHURCH,1311 EAST BANKHEAD DR.,,WEATHERFORD,TX,48,76087,,32.75596,-97.772684,,,,,,,
723,723,Parker,367,PHOENIX MASONIC LODGE,1009 PALO PINTO ST,,WEATHERFORD,TX,48,76087,,32.758603,-97.81092,,,,,,,
724,724,Parker,367,SANTA FE DRIVE BAPTIST CHURCH,1502 SANTA FE DRIVE,,WEATHERFORD,TX,48,76088,,32.74189,-97.782198,,,,,,,
725,725,Parker,367,MILLSAP COMMUNITY CTR,104 FANNIN ST,,MILLSAP,TX,48,75702,,32.35057,-95.298288,,,,,,,
726,726,Parker,367,HARMONY BAPTIST CHURC,242 HARMONY ROAD,,WEATHERFORD,TX,48,75757,,32.695621,-97.798794,,,,,,,
727,727,Parker,367,PARKER COUNTY ESD # 6,4970 TIN TOP RD.,,WEATHERFORD,TX,48,76087,,32.611882,-97.803207,,,,,,,
728,728,Parker,367,BROCK BAPTIST CHURCH,2111 FM 1189,,BROCK,TX,48,75703,,32.676189,-97.940687,,,,,,,
729,729,Parker,367,FIRST BAPTIST CHURCH OF DENNIS,7600 FM 1189,,DENNIS,TX,48,76008,,32.69684,-97.60839,,,,,,,
730,730,Parker,367,SPRING CREEK BAPTIST CHURC,100 SPRING CREEK RD.,,WEATHERFORD,TX,48,77845,,32.651577,-97.776961,,,,,,,
731,731,Parker,367,GREENWOOD FIRE DEPARTMENT,1418 GREENWOOD CUT-OFF ROAD,,WEATHERFORD,TX,48,76086,,32.751104,-97.861119,,,,,,,
732,732,Parker,367,HUDSON OAKS CITY HALL,210 LAKESHORE DR,,WEATHERFORD,TX,48,76008,,32.757373,-97.699056,,,,,,,
733,733,Parker,367,WILLOW PARK MUNICIPAL BLDG,516 RANCH HOUSE RD,,WILLOW PARK,TX,48,76008,,32.743314,-97.635762,,,,,,,
734,734,Parker,367,CHURCH OF GOD CAMPGROUND,2240 FT WORTH HWY.,,WEATHERFORD,TX,48,76008,,32.756733,-97.73276,,,,,,,
735,735,Parker,367,ALEDO COMMUNITY CENTER,104 ROBINSON CT.,,ALEDO,TX,48,76020,,32.696166,-97.605324,,,,,,,
736,736,Parker,367,ALEDO ISD ADMIN. BUILDING,1008 BAILEY RANCH ROAD,,ALEDO,TX,48,75703,,32.710757,-97.610213,,,,,,,
737,737,Parker,367,NEW FAITH BAPTIST,3303 WEST FM 5,,ANNETTA,TX,48,77803,,32.668467,-97.659423,,,,,,,
738,738,Parker,367,PARKER COUNTY PRECINCT BARN #4,1320 AIRPORT ROAD,,ALEDO,TX,48,75792,,32.709111,-97.684511,,,,,,,
739,739,Parker,367,LAKESHORE DRIVE BAPTIST CHURCH,200 S. LAKESHORE DR.,,HUDSON OAKS,TX,48,77840,,32.751271,-97.699431,,,,,,,
740,740,Parker,367,AZLE MASONIC LODGE,257 W. MAIN,,AZLE,TX,48,76087,,32.894313,-97.546179,,,,,,,
741,741,Brazos,41,Lincoln Center,1000 Eleanor,,College Station,TX,48,76087,,30.59989,-96.331638,,,,,,,
742,742,Brazos,41,Memorial Student Center,Texas A&M Campus,,College Station,TX,48,77845,,30.57697,-96.29491,,,,,,,
743,743,Brazos,41,Parkway Baptist Church,,,College Station,TX,48,75771,,32.51746,-95.41363,,,,,,,
